project_name,category,file_path,file_name,keywords
노벰버 보고,기획서,test_environment\노벰버_보고,노벰버 보고 기획서_908.pdf,"노벰버 보고, 기획, 제안"
탱고 고객지원,개발,test_environment\탱고_고객지원,탱고 고객지원 개발_496.sql,"탱고 고객지원, API, 코드"
탱고 고객지원,계약서,test_environment\계약서,탱고 고객지원 계약서_869.hwp,"탱고 고객지원, 협약, MOU"
델타 기획,보고서,test_environment,델타 기획 보고서_861.xlsx,"델타 기획, 리포트, 분석"
인디아 솔루션,마케팅,test_environment\인디아_솔루션,인디아 솔루션 마케팅_900.jpg,"인디아 솔루션, 성과, 광고"
노벰버 보고,기획서,test_environment,Final_기획서_노벰버_보고_122.pdf,"노벰버 보고, 기획, 제안"
킬로 보안,보고서,test_environment,킬로 보안 보고서_309.xlsx,"킬로 보안, 결과, 실적"
노벰버 보고,디자인,test_environment,백업_20240421_디자인_930.jpg,"노벰버 보고, 스케치, 프로토타입"
브라보 프로젝트,재무,test_environment\브라보_프로젝트,Copy of 재무_20240527_928.pdf,"브라보 프로젝트, 인보이스, 예산"
찰리 프로젝트,회의록,test_environment\찰리_프로젝트,백업_20240825_회의록_470.md,"찰리 프로젝트, 회의, 안건"
로미오 영업,기획서,test_environment,로미오 영업 기획서_308.docx,"로미오 영업, 기획, 아이디어"
호텔 설계,재무,test_environment,호텔 설계 재무_136.pdf,"호텔 설계, 견적서, 인보이스"
폭스트롯 분석,계약서,test_environment\계약서,정리필요_계약서_465.docx,"폭스트롯 분석, NDA, 법률"
오스카 TF,디자인,test_environment\오스카_TF,오스카 TF 디자인_795.sketch,"오스카 TF, UIUX, 프로토타입"
로미오 영업,인사,test_environment\로미오_영업,로미오 영업 인사_980.pdf,"로미오 영업, 평가, 휴가"
킬로 보안,마케팅,test_environment\마케팅,킬로 보안 마케팅_916.jpg,"킬로 보안, 프로모션, 광고"
마이크 데이터,마케팅,test_environment\마케팅,마이크 데이터 마케팅_946.jpg,"마이크 데이터, 캠페인, 성과"
브라보 프로젝트,인사,test_environment,브라보 프로젝트 인사_620.docx,"브라보 프로젝트, 평가, 휴가"
시에라 재무,디자인,test_environment\디자인,시에라 재무 디자인_157.ai,"시에라 재무, 시안, 프로토타입"
폭스트롯 분석,인사,test_environment\폭스트롯_분석,폭스트롯 분석 인사_866.docx,"폭스트롯 분석, 채용, 조직도"
폭스트롯 분석,인사,test_environment\폭스트롯_분석,폭스트롯 분석 인사_615.pdf,"폭스트롯 분석, 채용, 휴가"
브라보 프로젝트,재무,test_environment\브라보_프로젝트,브라보 프로젝트 재무_744.xlsx,"브라보 프로젝트, 견적서, 인보이스"
킬로 보안,회의록,test_environment\킬로_보안,킬로 보안 회의록_605.txt,"킬로 보안, 안건, 결정사항"
인디아 솔루션,기획서,test_environment\인디아_솔루션,Copy of 기획서_20240210_837.pptx,"인디아 솔루션, 제안, 전략"
찰리 프로젝트,기획서,test_environment\기획서,임시_자료_517.pdf,"찰리 프로젝트, 기획, 전략"
탱고 고객지원,계약서,test_environment\계약서,임시_문서_626.pdf,"탱고 고객지원, MOU, 법률"
브라보 프로젝트,개발,test_environment\브라보_프로젝트,브라보 프로젝트 개발_193.java,"브라보 프로젝트, 소스, 빌드"
탱고 고객지원,회의록,test_environment\탱고_고객지원,탱고 고객지원 회의록_383.docx,"탱고 고객지원, 결정사항, 논의"
마이크 데이터,개발,test_environment\개발,마이크 데이터 개발_542.zip,"마이크 데이터, 빌드, API"
델타 기획,인사,test_environment\델타_기획,델타 기획 인사_910.xlsx,"델타 기획, 조직도, 평가"
에코 시스템,개발,test_environment,에코 시스템 개발_883.zip,"에코 시스템, 빌드, API"
시에라 재무,디자인,test_environment\디자인,시에라 재무 디자인_287.psd,"시에라 재무, 프로토타입, 스케치"
폭스트롯 분석,인사,test_environment\폭스트롯_분석,폭스트롯 분석 인사_762.pdf,"폭스트롯 분석, 조직도, 채용"
폭스트롯 분석,인사,test_environment\폭스트롯_분석,폭스트롯 분석 인사_212.docx,"폭스트롯 분석, 조직도, 휴가"
브라보 프로젝트,회의록,test_environment\회의록,브라보 프로젝트 회의록_138.md,"브라보 프로젝트, 회의, 결정사항"
브라보 프로젝트,보고서,test_environment,브라보 프로젝트 보고서_310.pdf,"브라보 프로젝트, 결과, 실적"
찰리 프로젝트,보고서,test_environment\찰리_프로젝트,찰리 프로젝트 보고서_340.pdf,"찰리 프로젝트, 결과, 현황"
에코 시스템,개발,test_environment,에코 시스템 개발_217.java,"에코 시스템, 코드, API"
리마 마케팅,인사,test_environment\리마_마케팅,리마 마케팅 인사_390.pdf,"리마 마케팅, 이력서, 평가"
골프 개발,개발,test_environment\골프_개발,골프 개발 개발_336.py,"골프 개발, 코드, 빌드"
파파 계약,인사,test_environment\파파_계약,파파 계약 인사_173.xlsx,"파파 계약, 휴가, 조직도"
오스카 TF,보고서,test_environment\보고서,오스카 TF 보고서_612.pdf,"오스카 TF, 실적, 리포트"
델타 기획,재무,test_environment\재무,델타 기획 재무_789.pdf,"델타 기획, 인보이스, 지출"
폭스트롯 분석,계약서,test_environment\계약서,정리필요_계약서_677.hwp,"폭스트롯 분석, 법률, 협약"
탱고 고객지원,재무,test_environment\탱고_고객지원,탱고 고객지원 재무_243.xlsx,"탱고 고객지원, 견적서, 지출"
탱고 고객지원,기획서,test_environment\탱고_고객지원,탱고 고객지원 기획서_656.docx,"탱고 고객지원, 로드맵, 전략"
퀘벡 품질관리,인사,test_environment\퀘벡_품질관리,퀘벡 품질관리 인사_699.docx,"퀘벡 품질관리, 이력서, 조직도"
델타 기획,계약서,test_environment\계약서,델타 기획 계약서_530.pdf,"델타 기획, 계약, 법률"
에코 시스템,마케팅,test_environment\에코_시스템,에코 시스템 마케팅_918.pdf,"에코 시스템, 광고, 프로모션"
마이크 데이터,계약서,test_environment\계약서,마이크 데이터 계약서_290.docx,"마이크 데이터, 협약, 법률"
찰리 프로젝트,회의록,test_environment,찰리 프로젝트 회의록_190.docx,"찰리 프로젝트, 안건, 논의"
탱고 고객지원,인사,test_environment\탱고_고객지원,탱고 고객지원 인사_130.xlsx,"탱고 고객지원, 조직도, 평가"
킬로 보안,회의록,test_environment\킬로_보안,킬로 보안 회의록_892.docx,"킬로 보안, 참석자, 결정사항"
오스카 TF,인사,test_environment\인사,Final_인사_오스카_TF_799.docx,"오스카 TF, 이력서, 채용"
탱고 고객지원,계약서,test_environment\탱고_고객지원,탱고 고객지원 계약서_736.pdf,"탱고 고객지원, NDA, 협약"
리마 마케팅,회의록,test_environment\리마_마케팅,Copy of 회의록_20241002_607.md,"리마 마케팅, 논의, 참석자"
브라보 프로젝트,기획서,test_environment\기획서,브라보 프로젝트 기획서_496.docx,"브라보 프로젝트, 기획, 로드맵"
폭스트롯 분석,재무,test_environment\폭스트롯_분석,폭스트롯 분석 재무_628.xlsx,"폭스트롯 분석, 견적서, 지출"
폭스트롯 분석,보고서,test_environment\폭스트롯_분석,폭스트롯 분석 보고서_805.pdf,"폭스트롯 분석, 실적, 리포트"
인디아 솔루션,인사,test_environment\인사,인디아 솔루션 인사_710.pdf,"인디아 솔루션, 채용, 이력서"
인디아 솔루션,개발,test_environment\인디아_솔루션,인디아 솔루션 개발_949.java,"인디아 솔루션, 라이브러리, 소스"
노벰버 보고,인사,test_environment\인사,정리필요_인사_754.docx,"노벰버 보고, 평가, 채용"
브라보 프로젝트,보고서,test_environment,브라보 프로젝트 보고서_308.xlsx,"브라보 프로젝트, 결과, 실적"
브라보 프로젝트,계약서,test_environment\브라보_프로젝트,계약서_브라보_프로젝트_최종_597.docx,"브라보 프로젝트, 법률, MOU"
알파 프로젝트,계약서,test_environment,알파 프로젝트 계약서_672.pdf,"알파 프로젝트, 계약, MOU"
퀘벡 품질관리,마케팅,test_environment,정리필요_마케팅_839.pptx,"퀘벡 품질관리, 광고, 성과"
노벰버 보고,계약서,test_environment\계약서,노벰버 보고 계약서_221.hwp,"노벰버 보고, MOU, 협약"
브라보 프로젝트,인사,test_environment\브라보_프로젝트,브라보 프로젝트 인사_173.pdf,"브라보 프로젝트, 평가, 채용"
폭스트롯 분석,재무,test_environment\폭스트롯_분석,폭스트롯 분석 재무_262.pdf,"폭스트롯 분석, 예산, 지출"
노벰버 보고,보고서,test_environment,노벰버 보고 보고서_228.pdf,"노벰버 보고, 실적, 리포트"
줄리엣 연구,개발,test_environment\줄리엣_연구,줄리엣 연구 개발_216.java,"줄리엣 연구, 라이브러리, 소스"
탱고 고객지원,계약서,test_environment,탱고 고객지원 계약서_173.pdf,"탱고 고객지원, 협약, 계약"
폭스트롯 분석,인사,test_environment\폭스트롯_분석,폭스트롯 분석 인사_928.docx,"폭스트롯 분석, 평가, 채용"
시에라 재무,계약서,test_environment\시에라_재무,시에라 재무 계약서_755.hwp,"시에라 재무, MOU, NDA"
알파 프로젝트,마케팅,test_environment\마케팅,외부자료_알파_612.pdf,"알파 프로젝트, 성과, 보도자료"
인디아 솔루션,계약서,test_environment,인디아 솔루션 계약서_332.docx,"인디아 솔루션, 협약, NDA"
찰리 프로젝트,기획서,test_environment\찰리_프로젝트,찰리 프로젝트 기획서_230.pptx,"찰리 프로젝트, 기획, 전략"
탱고 고객지원,회의록,test_environment\탱고_고객지원,백업_20240722_회의록_509.md,"탱고 고객지원, 회의, 안건"
킬로 보안,회의록,test_environment\킬로_보안,회의록_킬로_보안_최종_427.docx,"킬로 보안, 안건, 결정사항"
퀘벡 품질관리,기획서,test_environment\퀘벡_품질관리,정리필요_기획서_850.pptx,"퀘벡 품질관리, 제안, 아이디어"
오스카 TF,인사,test_environment\인사,오스카 TF 인사_418.pdf,"오스카 TF, 휴가, 조직도"
시에라 재무,재무,test_environment\재무,시에라 재무 재무_849.pdf,"시에라 재무, 인보이스, 예산"
줄리엣 연구,마케팅,test_environment\마케팅,줄리엣 연구 마케팅_446.pptx,"줄리엣 연구, 광고, 보도자료"
킬로 보안,계약서,test_environment\킬로_보안,보고자료_20240209_474.docx,"킬로 보안, 계약, NDA"
폭스트롯 분석,회의록,test_environment\회의록,보고자료_20240621_468.txt,"폭스트롯 분석, 참석자, 안건"
로미오 영업,개발,test_environment,로미오 영업 개발_505.zip,"로미오 영업, 소스, 코드"
알파 프로젝트,보고서,test_environment\알파_프로젝트,알파 프로젝트 보고서_735.docx,"알파 프로젝트, 리포트, 분석"
에코 시스템,재무,test_environment\에코_시스템,재무_에코_시스템_최종_461.xlsx,"에코 시스템, 인보이스, 세금계산서"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_687.pdf,"브라보 프로젝트, 전략, 로드맵"
마이크 데이터,계약서,test_environment\계약서,마이크 데이터 계약서_944.pdf,"마이크 데이터, 법률, 협약"
델타 기획,마케팅,test_environment\델타_기획,델타 기획 마케팅_426.jpg,"델타 기획, 광고, 캠페인"
킬로 보안,디자인,test_environment,킬로 보안 디자인_808.jpg,"킬로 보안, 프로토타입, 시안"
호텔 설계,디자인,test_environment\디자인,호텔 설계 디자인_325.psd,"호텔 설계, UIUX, 프로토타입"
인디아 솔루션,개발,test_environment\개발,인디아 솔루션 개발_415.sql,"인디아 솔루션, 빌드, 코드"
시에라 재무,인사,test_environment\인사,시에라 재무 인사_300.pdf,"시에라 재무, 조직도, 휴가"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_231.docx,"브라보 프로젝트, 전략, 제안"
파파 계약,마케팅,test_environment\파파_계약,파파 계약 마케팅_369.jpg,"파파 계약, 성과, 광고"
폭스트롯 분석,재무,test_environment\재무,폭스트롯 분석 재무_689.xlsx,"폭스트롯 분석, 견적서, 세금계산서"
시에라 재무,기획서,test_environment,시에라 재무 기획서_744.pptx,"시에라 재무, 기획, 로드맵"
노벰버 보고,재무,test_environment\노벰버_보고,보고자료_20240107_730.csv,"노벰버 보고, 예산, 견적서"
마이크 데이터,디자인,test_environment,마이크 데이터 디자인_844.png,"마이크 데이터, 스케치, 시안"
골프 개발,개발,test_environment\개발,외부자료_골프_747.sql,"골프 개발, 코드, 빌드"
파파 계약,인사,test_environment\파파_계약,파파 계약 인사_467.xlsx,"파파 계약, 평가, 휴가"
브라보 프로젝트,보고서,test_environment,브라보 프로젝트 보고서_309.docx,"브라보 프로젝트, 결과, 현황"
리마 마케팅,회의록,test_environment\리마_마케팅,리마 마케팅 회의록_541.md,"리마 마케팅, 논의, 안건"
줄리엣 연구,개발,test_environment\개발,줄리엣 연구 개발_647.java,"줄리엣 연구, 소스, API"
노벰버 보고,마케팅,test_environment,노벰버 보고 마케팅_447.pdf,"노벰버 보고, 광고, 성과"
킬로 보안,재무,test_environment\재무,외부자료_킬로_379.pdf,"킬로 보안, 인보이스, 견적서"
파파 계약,마케팅,test_environment\파파_계약,파파 계약 마케팅_374.pptx,"파파 계약, 성과, 프로모션"
마이크 데이터,인사,test_environment,마이크 데이터 인사_571.pdf,"마이크 데이터, 휴가, 조직도"
브라보 프로젝트,인사,test_environment\브라보_프로젝트,브라보 프로젝트 인사_263.docx,"브라보 프로젝트, 평가, 이력서"
브라보 프로젝트,보고서,test_environment,브라보 프로젝트 보고서_125.pdf,"브라보 프로젝트, 현황, 분석"
마이크 데이터,기획서,test_environment\마이크_데이터,마이크 데이터 기획서_924.pdf,"마이크 데이터, 로드맵, 전략"
로미오 영업,계약서,test_environment\로미오_영업,로미오 영업 계약서_940.hwp,"로미오 영업, NDA, MOU"
